Topología de Red;Número de Nodos;Tiempo de Saturación
Malla;4;3
Malla;4;9
Malla;4;10
Malla;4;3
Malla;4;1
Malla;4;5
Malla;4;3
Malla;4;9
Malla;4;14
Malla;4;4
Malla;4;8
Malla;4;8
Malla;4;6
Malla;4;10
Malla;4;15
Malla;4;31
Malla;4;15
Malla;4;3
Malla;4;44
Malla;4;11
Malla;4;2
Malla;4;2
Malla;4;12
Malla;4;5
Malla;4;15
Malla;4;6
Malla;4;5
Malla;4;9
Malla;4;7
Malla;4;1
Malla;4;7
Malla;4;6
Malla;4;51
Malla;4;11
Malla;4;2
Malla;4;6
Malla;4;13
Malla;4;14
Malla;4;6
Malla;4;4
Malla;4;7
Malla;4;4
Malla;4;10
Malla;4;14
Malla;4;3
Malla;4;75
Malla;4;5
Malla;4;55
Malla;4;5
Malla;4;8
Malla;4;2
Malla;4;3
Malla;4;5
Malla;4;15
Malla;4;3
Malla;4;2
Malla;4;15
Malla;4;67
Malla;4;6
Malla;4;9
Malla;4;3
Malla;4;14
Malla;4;30
Malla;4;77
Malla;4;9
Malla;4;2
Malla;4;8
Malla;4;4
Malla;4;2
Malla;4;22
Malla;4;2
Malla;4;3
Malla;4;4
Malla;4;5
Malla;4;36
Malla;4;7
Malla;4;16
Malla;4;3
Malla;4;3
Malla;4;23
Malla;4;9
Malla;4;791
Malla;4;4
Malla;4;59
Malla;4;47
Malla;4;12
Malla;4;9
Malla;4;8
Malla;4;2
Malla;4;16
Malla;4;3
Malla;4;3
Malla;4;4
Malla;4;3
Malla;4;2
Malla;4;4
Malla;4;4
Malla;4;10
Malla;4;39
Malla;4;8
Malla;4;5
Malla;4;7
Malla;4;5
Malla;4;5
Malla;4;7
Malla;4;5
Malla;4;7
Malla;4;3
Malla;4;11
Malla;4;6
Malla;4;30
Malla;4;3
Malla;4;150
Malla;4;7
Malla;4;6
Malla;4;2
Malla;4;7
Malla;4;3
Malla;4;7
Malla;4;87
Malla;4;3
Malla;4;127
Malla;4;11
Malla;4;21
Malla;4;5
Malla;4;11
Malla;4;1
Malla;4;12
Malla;4;18
Malla;4;4
Malla;4;1
Malla;4;10
Malla;4;10
Malla;4;2
Malla;4;7
Malla;4;4
Malla;4;3
Malla;4;1
Malla;4;4
Malla;4;2
Malla;4;2
Malla;4;18
Malla;4;6
Malla;4;1
Malla;4;4
Malla;4;3
Malla;4;6
Malla;4;9
Malla;4;78
Malla;4;4
Malla;4;13
Malla;4;3
Malla;4;170
Malla;4;10
Malla;4;17
Malla;4;13
Malla;4;3
Malla;4;171
Malla;4;3
Malla;4;7
Malla;4;14
Malla;4;3
Malla;4;10
Malla;4;7
Malla;4;4
Malla;4;4
Malla;4;5
Malla;4;11
Malla;4;18
Malla;4;71
Malla;4;17
Malla;4;2
Malla;4;2
Malla;4;5
Malla;4;2
Malla;4;4
Malla;4;1
Malla;4;43
Malla;4;13
Malla;4;2
Malla;4;4
Malla;4;21
Malla;4;4
Malla;4;7
Malla;4;7
Malla;4;6
Malla;4;6
Malla;4;4
Malla;4;142
Malla;4;3
Malla;4;9
Malla;4;5
Malla;4;7
Malla;4;3
Malla;4;5
Malla;4;2
Malla;4;1
Malla;4;11
Malla;4;707
Malla;4;16
Malla;4;7
Malla;4;2
Malla;4;11
Malla;4;15
Malla;4;40
Malla;4;14
Malla;4;10
Malla;4;31
Malla;4;5
Malla;4;10
Malla;4;13
Malla;4;6
Malla;4;12
Malla;4;16
Malla;4;2
Malla;4;18
Malla;4;1
Malla;4;2
Malla;4;15
Malla;4;9
Malla;4;14
Malla;4;9
Malla;4;11
Malla;4;5
Malla;4;4
Malla;4;17
Malla;4;2
Malla;4;8
Malla;4;1
Malla;4;10
Malla;4;4
Malla;4;16
Malla;4;8
Malla;4;4
Malla;4;259
Malla;4;4
Malla;4;4
Malla;4;8
Malla;4;7
Malla;4;2
Malla;4;6
Malla;4;1
Malla;4;4
Malla;4;4
Malla;4;13
Malla;4;25
Malla;4;131
Malla;4;40
Malla;4;3
Malla;4;3
Malla;4;3
Malla;4;4
Malla;4;1
Malla;4;2
Malla;4;8
Malla;4;1
Malla;4;7
Malla;4;8
Malla;4;3
Malla;4;10
Malla;4;1
Malla;4;296
Malla;4;3
Malla;4;27
Malla;4;67
Malla;4;99
Malla;4;6
Malla;4;4
Malla;4;9
Malla;4;3
Malla;4;4
Malla;4;6
Malla;4;5
Malla;4;11
Malla;4;24
Malla;4;6
Malla;4;22
Malla;4;5
Malla;4;3
Malla;4;49
Malla;4;7
Malla;4;8
Malla;4;6
Malla;4;20
Malla;4;7
Malla;4;6
Malla;4;3
Malla;4;8
Malla;4;7
Malla;4;17
Malla;4;4
Malla;4;11
Malla;4;5
Malla;4;5
Malla;4;43
Malla;4;7
Malla;4;6
Malla;4;4
Malla;4;5
Malla;4;26
Malla;4;33
Malla;4;2
Malla;4;7
Malla;4;2
Malla;4;5
Malla;4;11
Malla;4;4
Malla;4;7
Malla;4;4
Malla;4;13
Malla;4;3
Malla;4;2
Malla;4;7
Malla;4;4
Malla;4;4
Malla;4;6
Malla;4;1
Malla;4;2
Malla;4;7
Malla;4;3
Malla;4;4
Malla;4;6
Malla;4;8
Malla;4;5
Malla;4;4
Malla;4;3
Malla;4;2
Malla;4;3
Malla;4;2
Malla;4;10
Malla;4;2
Malla;4;1609
Malla;4;3
Malla;4;5
Malla;4;4
Malla;4;4
Malla;4;6
Malla;4;22
Malla;4;24
Malla;4;5
Malla;4;2
Malla;4;6
Malla;4;1
Malla;4;3
Malla;4;4
Malla;4;4
Malla;4;3
Malla;4;34
Malla;4;4
Malla;4;3
Malla;4;6
Malla;4;31
Malla;4;4
Malla;4;4
Malla;4;7
Malla;4;179
Malla;4;15
Malla;4;2
Malla;4;5
Malla;4;3
Malla;4;2
Malla;4;7
Malla;4;28
Malla;4;15
Malla;4;2
Malla;4;7
Malla;4;2
Malla;4;4
Malla;4;2
Malla;4;4
Malla;4;24
Malla;4;2
Malla;4;4
Malla;4;2
Malla;4;3
Malla;4;5
Malla;4;49
Malla;4;5
Malla;4;16
Malla;4;11
Malla;4;2
Malla;4;2
Malla;4;6
Malla;4;7
Malla;4;2
Malla;4;2
Malla;4;4
Malla;4;2
Malla;4;6
Malla;4;1
Malla;4;2
Malla;4;10
Malla;4;5
Malla;4;4
Malla;4;3
Malla;4;4
Malla;4;4
Malla;4;3
Malla;4;4
Malla;4;433
Malla;4;18
Malla;4;2
Malla;4;3
Malla;4;13
Malla;4;8
Malla;4;7
Malla;4;20
Malla;4;7
Malla;4;6
Malla;4;7
Malla;4;14
Malla;4;10
Malla;4;24
Malla;4;6
Malla;4;2
Malla;4;5
Malla;4;13
Malla;4;2
Malla;4;6279
Malla;4;3
Malla;4;4
Malla;4;4
Malla;4;13
Malla;4;8
Malla;4;4
Malla;4;19
Malla;4;10
Malla;4;22
Malla;4;4
Malla;4;7
Malla;4;3
Malla;4;3
Malla;4;8
Malla;4;1
Malla;4;22
Malla;4;9
Malla;4;1
Malla;4;3
Malla;4;3
Malla;4;8
Malla;4;1
Malla;4;6
Malla;4;9
Malla;4;5
Malla;4;2
Malla;4;6
Malla;4;6
Malla;4;10
Malla;4;7
Malla;4;4
Malla;4;7
Malla;4;2
Malla;4;3
Malla;4;3
Malla;4;5
Malla;4;8
Malla;4;10
Malla;4;33
Malla;4;17
Malla;4;3
Malla;4;8
Malla;4;8
Malla;4;5
Malla;4;54
Malla;4;38
Malla;4;77
Malla;4;2
Malla;4;5
Malla;4;7
Malla;4;3
Malla;4;7
Malla;4;3
Malla;4;6
Malla;4;6
Malla;4;3
Malla;4;102
Malla;4;4
Malla;4;7
Malla;4;59
Malla;4;17
Malla;4;2
Malla;4;4
Malla;4;4
Malla;4;2
Malla;4;7
Malla;4;17
Malla;4;2
Malla;4;1
Malla;4;3
Malla;4;8
Malla;4;5
Malla;4;181
Malla;4;7
Malla;4;5
Malla;4;6
Malla;4;2
Malla;4;2
Malla;4;7
Malla;4;40
Malla;4;19
Malla;4;9
Malla;4;3
Malla;4;5
Malla;4;5
Malla;4;24
Malla;4;7
Malla;4;8
Malla;4;3
Malla;4;5
Malla;4;4
Malla;4;5
Malla;4;7
Malla;4;14
Malla;4;7
Malla;4;22
Malla;4;3
Malla;4;1
Malla;4;4
Malla;4;2
Malla;4;6
Malla;4;7
Malla;4;14
Malla;4;4
Malla;4;2
Malla;4;11
Malla;4;46
Malla;4;5
Malla;4;2
Malla;4;2
Malla;4;6
Malla;4;19
Malla;4;5
Malla;4;2
Malla;4;6
Malla;4;8
Malla;4;2
Malla;4;4
Malla;4;29
Malla;4;4
Malla;4;6
Malla;4;2
Malla;4;13
Malla;4;199
Malla;4;19
Malla;4;6
Malla;4;4
Malla;4;50
Malla;4;46
Malla;4;5
Malla;4;4
Malla;4;13
Malla;4;34
Malla;4;2
Malla;4;4
Malla;4;3
Malla;4;157
Malla;4;14
Malla;4;18
Malla;4;25
Malla;4;5
Malla;4;4
Malla;4;54
Malla;4;8
Malla;4;2
Malla;4;1
Malla;4;6
Malla;4;18
Malla;4;1
Malla;4;158
Malla;4;3
Malla;4;3
Malla;4;91
Malla;4;23
Malla;4;2
Malla;4;5
Malla;4;17
Malla;4;7
Malla;4;6
Malla;4;3
Malla;4;9
Malla;4;7
Malla;4;7
Malla;4;3
Malla;4;1
Malla;4;8
Malla;4;6
Malla;4;4
Malla;4;6
Malla;4;18
Malla;4;36
Malla;4;43
Malla;4;3
Malla;4;8
Malla;4;4
Malla;4;3
Malla;4;76
Malla;4;694
Malla;4;87
Malla;4;12
Malla;4;5
Malla;4;4
Malla;4;2
Malla;4;88
Malla;4;4
Malla;4;12
Malla;4;3
Malla;4;3
Malla;4;1
Malla;4;2
Malla;4;2
Malla;4;6
Malla;4;5
Malla;4;6
Malla;4;12
Malla;4;5
Malla;4;8
Malla;4;2
Malla;4;3
Malla;4;3
Malla;4;6
Malla;4;4
Malla;4;4
Malla;4;6
Malla;4;7
Malla;4;7
Malla;4;8
Malla;4;14
Malla;4;10
Malla;4;4
Malla;4;106
Malla;4;9
Malla;4;2
Malla;4;13
Malla;4;8
Malla;4;5
Malla;4;10
Malla;4;6
Malla;4;15
Malla;4;10
Malla;4;2
Malla;4;3
Malla;4;24
Malla;4;6
Malla;4;6
Malla;4;6
Malla;4;4
Malla;4;20
Malla;4;3
Malla;4;1
Malla;4;8
Malla;4;5
Malla;4;8
Malla;4;2
Malla;4;55
Malla;4;18
Malla;4;58
Malla;4;28
Malla;4;5
Malla;4;7
Malla;4;21
Malla;4;4
Malla;4;3
Malla;4;402
Malla;4;14
Malla;4;24
Malla;4;25
Malla;4;8
Malla;4;12
Malla;4;76
Malla;4;1
Malla;4;2
Malla;4;6
Malla;4;1
Malla;4;6
Malla;4;4
Malla;4;6
Malla;4;4
Malla;4;25
Malla;4;7
Malla;4;1
Malla;4;41
Malla;4;51
Malla;4;14
Malla;4;35
Malla;4;3
Malla;4;7
Malla;4;45
Malla;4;6
Malla;4;4
Malla;4;4
Malla;4;6
Malla;4;2
Malla;4;11
Malla;4;29
Malla;4;3
Malla;4;4
Malla;4;6
Malla;4;6
Malla;4;5
Malla;4;6
Malla;4;3
Malla;4;8
Malla;4;47
Malla;4;5
Malla;4;2
Malla;4;3
Malla;4;3
Malla;4;1
Malla;4;9
Malla;4;2
Malla;4;5
Malla;4;4
Malla;4;6
Malla;4;9
Malla;4;9
Malla;4;7
Malla;4;8
Malla;4;3
Malla;4;9
Malla;4;9
Malla;4;4
Malla;4;2
Malla;4;11
Malla;4;6
Malla;4;1
Malla;4;3
Malla;4;3
Malla;4;4
Malla;4;8
Malla;4;67
Malla;4;3
Malla;4;2
Malla;4;3
Malla;4;3
Malla;4;6
Malla;4;1
Malla;4;4
Malla;4;30
Malla;4;5
Malla;4;2
Malla;4;6
Malla;4;4
Malla;4;9
Malla;4;8
Malla;4;11
Malla;4;7
Malla;4;5
Malla;4;5
Malla;4;2
Malla;4;27
Malla;4;13
Malla;4;7
Malla;4;5
Malla;4;5436
Malla;4;21
Malla;4;5
Malla;4;3
Malla;4;29
Malla;4;32
Malla;4;1
Malla;4;4
Malla;4;14
Malla;4;2
Malla;4;9
Malla;4;5
Malla;4;8
Malla;4;17
Malla;4;7
Malla;4;17
Malla;4;2
Malla;4;7
Malla;4;8
Malla;4;18
Malla;4;6
Malla;4;8
Malla;4;5
Malla;4;8
Malla;4;3
Malla;4;5
Malla;4;3
Malla;4;4
Malla;4;5
Malla;4;14
Malla;4;15
Malla;4;7
Malla;4;3
Malla;4;43
Malla;4;3
Malla;4;2
Malla;4;20
Malla;4;4
Malla;4;10
Malla;4;11
Malla;4;16
Malla;4;4
Malla;4;3
Malla;4;1
Malla;4;25
Malla;4;6
Malla;4;4
Malla;4;12
Malla;4;1
Malla;4;9
Malla;4;2
Malla;4;15
Malla;4;28
Malla;4;32
Malla;4;8
Malla;4;3
Malla;4;4
Malla;4;31
Malla;4;4
Malla;4;6
Malla;4;18
Malla;4;5
Malla;4;8
Malla;4;4
Malla;4;22
Malla;4;4
Malla;4;3
Malla;4;4
Malla;4;13
Malla;4;6
Malla;4;7
Malla;4;7
Malla;4;4
Malla;4;3
Malla;4;8
Malla;4;4
Malla;4;7
Malla;4;4
Malla;4;5
Malla;4;1
Malla;4;9
Malla;4;4
Malla;4;124
Malla;4;3
Malla;4;43
Malla;4;3
Malla;4;2
Malla;4;8
Malla;4;2
Malla;4;8
Malla;4;13
Malla;4;5
Malla;4;5
Malla;4;49
Malla;4;3
Malla;4;6
Malla;4;2
Malla;4;3
Malla;4;5
Malla;4;3
Malla;4;7
Malla;4;4
Malla;4;15
Malla;4;8
Malla;4;2
Malla;4;4
Malla;4;1
Malla;4;3
Malla;4;2
Malla;4;4
Malla;4;8
Malla;4;5
Malla;4;652
Malla;4;4
Malla;4;5
Malla;4;10
Malla;4;2
Malla;4;2
Malla;4;2
Malla;4;3
Malla;4;7
Malla;4;17
Malla;4;6
Malla;4;2
Malla;4;2
Malla;4;4
Malla;4;2
Malla;4;7
Malla;4;6
Malla;4;8
Malla;4;6
Malla;4;4
Malla;4;5
Malla;4;2
Malla;4;2
Malla;4;1
Malla;4;2
Malla;4;6
Malla;4;42
Malla;4;24
Malla;4;7
Malla;4;4
Malla;4;47
Malla;4;22
Malla;4;3
Malla;4;3
Malla;4;6
Malla;4;5
Malla;4;6
Malla;4;34
Malla;4;3
Malla;4;75
Malla;4;2
Malla;4;2
Malla;4;3
Malla;4;6
Malla;4;384
Malla;4;5
Malla;4;2
Malla;4;7
Malla;4;3
Malla;4;2
Malla;4;3
Malla;4;7
Malla;4;84
Malla;4;9
Malla;4;6
Malla;4;28
Malla;4;2
Malla;4;3
Malla;4;7
Malla;4;4
Malla;4;3
Malla;4;6
Malla;4;1
Malla;4;8
Malla;4;6
Malla;4;50
Malla;4;3
Malla;4;6
Malla;4;6
Malla;4;3
Malla;4;11
Malla;4;2
Malla;4;5
Malla;4;4
Malla;4;4
Malla;4;3
Malla;4;4
Malla;4;8
Malla;4;3
Malla;4;6
Malla;4;6
Malla;4;5
Malla;4;4
Malla;4;2
Malla;4;5
Malla;4;6
Malla;4;43
Malla;4;4
Malla;4;3
Malla;4;10
Malla;4;4
Malla;4;5
Malla;4;12
Malla;4;53
Malla;4;9
Malla;4;8
Malla;4;2
Malla;4;4
Malla;4;6
Malla;4;16
Malla;4;5
Malla;4;8
Malla;4;18
Malla;4;3
Malla;5;4
Malla;5;4
Malla;5;46
Malla;5;2
Malla;5;14
Malla;5;28
Malla;5;3
Malla;5;5
Malla;5;7506
Malla;5;11
Malla;5;10
Malla;5;22
Malla;5;236
Malla;5;8
Malla;5;46
Malla;5;2
Malla;5;2
Malla;5;2
Malla;5;34
Malla;5;30
Malla;5;3
Malla;5;4
Malla;5;6
Malla;5;6
Malla;5;5
Malla;5;12
Malla;5;7
Malla;5;5
Malla;5;20
Malla;5;4
Malla;5;6
Malla;5;6
Malla;5;6
Malla;5;6
Malla;5;5
Malla;5;4
Malla;5;10
Malla;5;8
Malla;5;2
Malla;5;8
Malla;5;2
Malla;5;6
Malla;5;1
Malla;5;4
Malla;5;42
Malla;5;3
Malla;5;22
Malla;5;3
Malla;5;41
Malla;5;28
Malla;5;2
Malla;5;2
Malla;5;3
Malla;5;4
Malla;5;14
Malla;5;12
Malla;5;17
Malla;5;4
Malla;5;5
Malla;5;13
Malla;5;12
Malla;5;4
Malla;5;3
Malla;5;2
Malla;5;10
Malla;5;4
Malla;5;12
Malla;5;2
Malla;5;179
Malla;5;2
Malla;5;2
Malla;5;278
Malla;5;7
Malla;5;5
Malla;5;5
Malla;5;28
Malla;5;6
Malla;5;2
Malla;5;3
Malla;5;3
Malla;5;3
Malla;5;25
Malla;5;3
Malla;5;5
Malla;5;21
Malla;5;17
Malla;5;3
Malla;5;3
Malla;5;8
Malla;5;3
Malla;5;7
Malla;5;4
Malla;5;3
Malla;5;4
Malla;5;75
Malla;5;6
Malla;5;25
Malla;5;5
Malla;5;26
Malla;5;4
Malla;5;13
Malla;5;10
Malla;5;8
Malla;5;9
Malla;5;44
Malla;5;6
Malla;5;11
Malla;5;26
Malla;5;4
Malla;5;21
Malla;5;2
Malla;5;35
Malla;5;3
Malla;5;68
Malla;5;6
Malla;5;3
Malla;5;7
Malla;5;9
Malla;5;4
Malla;5;3
Malla;5;4
Malla;5;3
Malla;5;8
Malla;5;3
Malla;5;14
Malla;5;3
Malla;5;10
Malla;5;7
Malla;5;22
Malla;5;20
Malla;5;5
Malla;5;29
Malla;5;58
Malla;5;3
Malla;5;35
Malla;5;5
Malla;5;4
Malla;5;3
Malla;5;7
Malla;5;17
Malla;5;5
Malla;5;6
Malla;5;14
Malla;5;4
Malla;5;20
Malla;5;4
Malla;5;5
Malla;5;3
Malla;5;12
Malla;5;4
Malla;5;7
Malla;5;20
Malla;5;6
Malla;5;7
Malla;5;7
Malla;5;11
Malla;5;9
Malla;5;13
Malla;5;10
Malla;5;29
Malla;5;10
Malla;5;3
Malla;5;94
Malla;5;7
Malla;5;11
Malla;5;2
Malla;5;5
Malla;5;5
Malla;5;6
Malla;5;6
Malla;5;6
Malla;5;36
Malla;5;2
Malla;5;7
Malla;5;18
Malla;5;3
Malla;5;6
Malla;5;7
Malla;5;12
Malla;5;56
Malla;5;17
Malla;5;12
Malla;5;7
Malla;5;6
Malla;5;8
Malla;5;12
Malla;5;8
Malla;5;2
Malla;5;19
Malla;5;3
Malla;5;61
Malla;5;33
Malla;5;3
Malla;5;3
Malla;5;2
Malla;5;7
Malla;5;24
Malla;5;4
Malla;5;38
Malla;5;12
Malla;5;3
Malla;5;3
Malla;5;13
Malla;5;1
Malla;5;7
Malla;5;4
Malla;5;3
Malla;5;8
Malla;5;7
Malla;5;8
Malla;5;8
Malla;5;173
Malla;5;3
Malla;5;112
Malla;5;6
Malla;5;6
Malla;5;8
Malla;5;30
Malla;5;7
Malla;5;2
Malla;5;4
Malla;5;9
Malla;5;87
Malla;5;160
Malla;5;3
Malla;5;4
Malla;5;156
Malla;5;8
Malla;5;2
Malla;5;17
Malla;5;3
Malla;5;5
Malla;5;4
Malla;5;10
Malla;5;4
Malla;5;8
Malla;5;2
Malla;5;8
Malla;5;13
Malla;5;7
Malla;5;4
Malla;5;7
Malla;5;4
Malla;5;18
Malla;5;66
Malla;5;11
Malla;5;10
Malla;5;5
Malla;5;330
Malla;5;3
Malla;5;3
Malla;5;8
Malla;5;11
Malla;5;5
Malla;5;3
Malla;5;2
Malla;5;31
Malla;5;4
Malla;5;3
Malla;5;3
Malla;5;6
Malla;5;7
Malla;5;10
Malla;5;1
Malla;5;22
Malla;5;3
Malla;5;8
Malla;5;2
Malla;5;6
Malla;5;13
Malla;5;3
Malla;5;5
Malla;5;55
Malla;5;4
Malla;5;3
Malla;5;9
Malla;5;7
Malla;5;22
Malla;5;8
Malla;5;3
Malla;5;8
Malla;5;3
Malla;5;6
Malla;5;17
Malla;5;9
Malla;5;113
Malla;5;9
Malla;5;18
Malla;5;7
Malla;5;3
Malla;5;9
Malla;5;27
Malla;5;3
Malla;5;4
Malla;5;2
Malla;5;14
Malla;5;14
Malla;5;7
Malla;5;4
Malla;5;4
Malla;5;3
Malla;5;5
Malla;5;11
Malla;5;3
Malla;5;620
Malla;5;12
Malla;5;2
Malla;5;9
Malla;5;8
Malla;5;19
Malla;5;34
Malla;5;13
Malla;5;6
Malla;5;7
Malla;5;3
Malla;5;9
Malla;5;3
Malla;5;4
Malla;5;5
Malla;5;2
Malla;5;3
Malla;5;37
Malla;5;2
Malla;5;10
Malla;5;5
Malla;5;5
Malla;5;3
Malla;5;3
Malla;5;2
Malla;5;2
Malla;5;6
Malla;5;4
Malla;5;6
Malla;5;1
Malla;5;21
Malla;5;3
Malla;5;81
Malla;5;3
Malla;5;4
Malla;5;5
Malla;5;12
Malla;5;3
Malla;5;12
Malla;5;264
Malla;5;4
Malla;5;6
Malla;5;3
Malla;5;7
Malla;5;4
Malla;5;7
Malla;5;25
Malla;5;4
Malla;5;6
Malla;5;4
Malla;5;10
Malla;5;14
Malla;5;2
Malla;5;8
Malla;5;5
Malla;5;22
Malla;5;2
Malla;5;4
Malla;5;4
Malla;5;8
Malla;5;11
Malla;5;7
Malla;5;8
Malla;5;3
Malla;5;7
Malla;5;9
Malla;5;14
Malla;5;12
Malla;5;18
Malla;5;3
Malla;5;16
Malla;5;6
Malla;5;3
Malla;5;37
Malla;5;789
Malla;5;8
Malla;5;7
Malla;5;4
Malla;5;7
Malla;5;7
Malla;5;16
Malla;5;4
Malla;5;6
Malla;5;2
Malla;5;2
Malla;5;4
Malla;5;1
Malla;5;22
Malla;5;5
Malla;5;38
Malla;5;6
Malla;5;2
Malla;5;7
Malla;5;6
Malla;5;11
Malla;5;3
Malla;5;2
Malla;5;6
Malla;5;8
Malla;5;2
Malla;5;10
Malla;5;7
Malla;5;10
Malla;5;6
Malla;5;47
Malla;5;4
Malla;5;4
Malla;5;14
Malla;5;2
Malla;5;7
Malla;5;1
Malla;5;5
Malla;5;1
Malla;5;10
Malla;5;4
Malla;5;8
Malla;5;8
Malla;5;22
Malla;5;3
Malla;5;16
Malla;5;4
Malla;5;2
Malla;5;8
Malla;5;11
Malla;5;3
Malla;5;11
Malla;5;2
Malla;5;4
Malla;5;14
Malla;5;24
Malla;5;16
Malla;5;2
Malla;5;19
Malla;5;7
Malla;5;4
Malla;5;3
Malla;5;3
Malla;5;59
Malla;5;5
Malla;5;43
Malla;5;506
Malla;5;13
Malla;5;5
Malla;5;240
Malla;5;4
Malla;5;14
Malla;5;10
Malla;5;8
Malla;5;2
Malla;5;12
Malla;5;15
Malla;5;40
Malla;5;51
Malla;5;10
Malla;5;4
Malla;5;2
Malla;5;8
Malla;5;24
Malla;5;2
Malla;5;3
Malla;5;8
Malla;5;3
Malla;5;9
Malla;5;10
Malla;5;6
Malla;5;7
Malla;5;2
Malla;5;10
Malla;5;5
Malla;5;5
Malla;5;4
Malla;5;40
Malla;5;7
Malla;5;6
Malla;5;7
Malla;5;26
Malla;5;5
Malla;5;13
Malla;5;8
Malla;5;4
Malla;5;2
Malla;5;4
Malla;5;2
Malla;5;3
Malla;5;5
Malla;5;9
Malla;5;5
Malla;5;7
Malla;5;11
Malla;5;6
Malla;5;3
Malla;5;15
Malla;5;13
Malla;5;3
Malla;5;10
Malla;5;2
Malla;5;3
Malla;5;7
Malla;5;6
Malla;5;1
Malla;5;1
Malla;5;6
Malla;5;2
Malla;5;3
Malla;5;34
Malla;5;29
Malla;5;9
Malla;5;6
Malla;5;11
Malla;5;3
Malla;5;5
Malla;5;9
Malla;5;5
Malla;5;9
Malla;5;4
Malla;5;8
Malla;5;39
Malla;5;6
Malla;5;16
Malla;5;5
Malla;5;7
Malla;5;18
Malla;5;3
Malla;5;9
Malla;5;8
Malla;5;1
Malla;5;4
Malla;5;6
Malla;5;2
Malla;5;3
Malla;5;17
Malla;5;5
Malla;5;9
Malla;5;9
Malla;5;6
Malla;5;4
Malla;5;5
Malla;5;8
Malla;5;10
Malla;5;6
Malla;5;4
Malla;5;7
Malla;5;357
Malla;5;5
Malla;5;1
Malla;5;22
Malla;5;11
Malla;5;27
Malla;5;5
Malla;5;9
Malla;5;108
Malla;5;2
Malla;5;14
Malla;5;7
Malla;5;29
Malla;5;11
Malla;5;8
Malla;5;8
Malla;5;4
Malla;5;3
Malla;5;639
Malla;5;9
Malla;5;19
Malla;5;13
Malla;5;82
Malla;5;6
Malla;5;268
Malla;5;10
Malla;5;13
Malla;5;10
Malla;5;16
Malla;5;8
Malla;5;15
Malla;5;17
Malla;5;196929
Malla;5;6
Malla;5;8
Malla;5;6
Malla;5;3
Malla;5;8
Malla;5;9
Malla;5;6
Malla;5;15
Malla;5;9
Malla;5;3
Malla;5;81
Malla;5;6
Malla;5;6
Malla;5;18
Malla;5;6
Malla;5;4
Malla;5;8
Malla;5;15
Malla;5;4
Malla;5;3
Malla;5;6
Malla;5;29
Malla;5;12
Malla;5;3
Malla;5;13
Malla;5;21
Malla;5;6
Malla;5;9
Malla;5;193
Malla;5;4
Malla;5;10
Malla;5;23
Malla;5;4
Malla;5;5
Malla;5;24
Malla;5;8
Malla;5;9
Malla;5;5
Malla;5;5
Malla;5;2
Malla;5;4
Malla;5;3
Malla;5;40
Malla;5;81
Malla;5;5
Malla;5;4
Malla;5;8
Malla;5;3
Malla;5;90
Malla;5;10
Malla;5;6
Malla;5;7
Malla;5;2
Malla;5;7
Malla;5;7
Malla;5;5
Malla;5;5
Malla;5;6
Malla;5;7
Malla;5;6
Malla;5;138
Malla;5;14
Malla;5;13
Malla;5;44
Malla;5;6
Malla;5;6
Malla;5;106
Malla;5;2
Malla;5;114
Malla;5;8
Malla;5;36
Malla;5;9
Malla;5;4
Malla;5;7
Malla;5;48
Malla;5;4
Malla;5;24
Malla;5;11
Malla;5;4
Malla;5;47
Malla;5;5
Malla;5;12
Malla;5;1
Malla;5;49
Malla;5;4
Malla;5;2
Malla;5;4
Malla;5;41
Malla;5;16
Malla;5;4
Malla;5;3
Malla;5;334
Malla;5;3
Malla;5;15
Malla;5;14
Malla;5;10
Malla;5;43
Malla;5;24
Malla;5;16
Malla;5;20
Malla;5;5
Malla;5;4
Malla;5;9
Malla;5;8
Malla;5;139
Malla;5;23
Malla;5;5
Malla;5;3
Malla;5;3
Malla;5;5
Malla;5;32
Malla;5;3
Malla;5;74
Malla;5;9
Malla;5;8
Malla;5;12
Malla;5;4
Malla;5;3
Malla;5;3
Malla;5;9
Malla;5;2
Malla;5;4
Malla;5;4
Malla;5;49
Malla;5;3
Malla;5;7
Malla;5;4
Malla;5;2
Malla;5;2
Malla;5;9
Malla;5;3
Malla;5;7
Malla;5;2
Malla;5;8
Malla;5;4
Malla;5;9
Malla;5;4
Malla;5;16
Malla;5;15
Malla;5;7
Malla;5;7
Malla;5;3
Malla;5;3
Malla;5;6
Malla;5;3
Malla;5;19
Malla;5;20
Malla;5;4
Malla;5;5
Malla;5;376
Malla;5;3
Malla;5;5
Malla;5;7
Malla;5;6
Malla;5;11
Malla;5;100
Malla;5;5
Malla;5;4
Malla;5;712
Malla;5;4
Malla;5;4
Malla;5;5
Malla;5;5
Malla;5;3
Malla;5;4
Malla;5;15
Malla;5;19
Malla;5;10
Malla;5;6
Malla;5;7
Malla;5;2
Malla;5;13
Malla;5;18
Malla;5;20
Malla;5;18
Malla;5;3
Malla;5;4
Malla;5;9
Malla;5;5
Malla;5;4
Malla;5;6
Malla;5;69
Malla;5;3
Malla;5;1163
Malla;5;4
Malla;5;4
Malla;5;30
Malla;5;2
Malla;5;12
Malla;5;8
Malla;5;3
Malla;5;3
Malla;5;5
Malla;5;6
Malla;5;51
Malla;5;3
Malla;5;12
Malla;5;6
